id,key,value,type
1274010977,highway,turning_circle,regular
1274010979,power,tower,regular
1274026355,amenity,police,regular
1274026355,name,ACCPD - Northwest Vista Substation,regular
1274034214,power,tower,regular
1274034215,access,private,regular
1274034215,barrier,gate,regular
1274034222,power,tower,regular
1274034234,power,tower,regular
1274034240,highway,turning_circle,regular
1274034262,power,tower,regular
1274034274,power,tower,regular
1274034275,highway,turning_circle,regular
1274034283,power,tower,regular
1274034292,power,tower,regular
1274034296,power,tower,regular
1274034299,power,tower,regular
1274034303,highway,turning_circle,regular
1274034308,power,portal,regular
1274034313,power,tower,regular
1274034320,power,tower,regular
1274034322,access,private,regular
1274034322,barrier,gate,regular
1274034330,power,tower,regular
1274034335,power,tower,regular
1274034341,highway,turning_circle,regular
1274040659,highway,turning_circle,regular
1274040670,highway,turning_circle,regular
1274040683,highway,turning_circle,regular
1274040699,barrier,gate,regular
1274040707,highway,turning_circle,regular
1274040711,highway,turning_circle,regular
1274628436,railway,level_crossing,regular
1274628530,railway,level_crossing,regular
1274628576,railway,level_crossing,regular
1274628657,railway,level_crossing,regular
1274628701,railway,level_crossing,regular
1274628889,railway,level_crossing,regular
1274628904,railway,railway_crossing,regular
1274628918,railway,level_crossing,regular
1274629061,railway,level_crossing,regular
1274629083,railway,level_crossing,regular
1274629121,railway,level_crossing,regular
1274629132,railway,level_crossing,regular
1274629142,railway,level_crossing,regular
1274629186,railway,level_crossing,regular
1274629359,railway,level_crossing,regular
1274629415,railway,level_crossing,regular
1274629439,railway,level_crossing,regular
1275482885,highway,traffic_signals,regular
1275483224,bus,yes,regular
1275483224,network,VIA,regular
1275483224,operator,VIA Metropolitan Transit,regular
1275483224,public_transport,stop_position,regular
1276455078,power,tower,regular
1276455172,power,tower,regular
1276455183,power,tower,regular
1276455184,power,tower,regular
1276455225,power,tower,regular
1276496317,highway,traffic_signals,regular
1276496330,highway,traffic_signals,regular
1276496379,barrier,gate,regular
1276496427,highway,traffic_signals,regular
1277843960,amenity,restaurant,regular
1277843960,cuisine,mexican,regular
1277843960,name,Freebird's World Burrito,regular
1277843965,name,Ride Away Bicycles,regular
1277843965,shop,bicycle,regular
1277919079,power,tower,regular
1277919121,power,tower,regular
1277919134,power,tower,regular
1277919177,power,tower,regular
1277919178,power,tower,regular
1277919200,power,tower,regular
1277919215,power,tower,regular
1277919265,power,tower,regular
1277919282,power,tower,regular
1277919291,power,tower,regular
1277919323,power,tower,regular
1277919341,power,tower,regular
1277919350,power,tower,regular
1277919365,highway,crossing,regular
1277919392,power,tower,regular
1277919408,power,tower,regular
1277919426,power,tower,regular
1277919433,power,tower,regular
1277919446,power,tower,regular
1277919458,power,tower,regular
1277919481,power,tower,regular
1277919515,power,tower,regular
1277919519,power,tower,regular
1277919532,power,tower,regular
1277919543,power,tower,regular
1277919578,power,tower,regular
1277919586,power,tower,regular
1277919590,power,tower,regular
1277919601,power,tower,regular
1277919607,power,tower,regular
1277919629,power,tower,regular
1277919631,power,tower,regular
1277919641,material,metal,regular
1277919641,power,tower,regular
1277919641,structure,tubular,regular
1277919662,material,metal,regular
1277919662,power,tower,regular
1277919662,structure,tubular,regular
1277919681,power,tower,regular
1277919736,power,tower,regular
1277919737,power,tower,regular
1277919752,power,tower,regular
1277919759,power,tower,regular
1277919787,power,tower,regular
1277919815,power,tower,regular
1277919822,power,tower,regular
1277919822,structure,lattice,regular
1277919824,power,portal,regular
1277919850,power,tower,regular
1277919862,power,tower,regular
1277919865,power,tower,regular
1277919871,power,tower,regular
1277919882,material,metal,regular
1277919882,power,tower,regular
1277919882,structure,tubular,regular
1277919891,power,tower,regular
1277919954,power,tower,regular
1277919968,power,tower,regular
1277919980,power,tower,regular
1277919990,power,tower,regular
1277920062,power,tower,regular
1277920109,power,tower,regular
1277920175,power,tower,regular
1277920196,material,metal,regular
1277920196,power,tower,regular
1277920196,structure,lattice,regular
1278964678,railway,level_crossing,regular
1278964745,railway,level_crossing,regular
1279018403,power,tower,regular
1279018408,power,tower,regular
1279018410,power,tower,regular
1279018514,power,tower,regular
1279018571,name,Summit Automotive,regular
1279018571,shop,car_repair,regular
1279018614,power,tower,regular
1279018660,power,tower,regular
1279018661,power,tower,regular
1279018699,power,tower,regular
1279018730,power,tower,regular
1279018770,power,tower,regular
1279018789,power,tower,regular
1279018806,power,tower,regular
1279018823,power,tower,regular
1279018825,power,tower,regular
1279018831,power,tower,regular
1279018832,power,tower,regular
1279018842,power,tower,regular
1279018849,power,tower,regular
1279018851,power,tower,regular
1279018867,name,Finsanto Auto Care,regular
1279018867,shop,car_repair,regular
1279018887,power,tower,regular
1279018917,power,portal,regular
1279018921,power,tower,regular
1279018966,power,tower,regular
1279018977,power,tower,regular
1279018994,power,tower,regular
1279018998,power,tower,regular
1279019012,power,tower,regular
1279019014,power,tower,regular
1279019015,power,tower,regular
1279019022,power,tower,regular
1279019049,power,tower,regular
1279019063,power,tower,regular
1279019141,power,tower,regular
1279019159,power,tower,regular
1279019173,power,tower,regular
1279019176,power,tower,regular
1279019214,power,tower,regular
1279019226,power,tower,regular
1279019291,highway,turning_circle,regular
1279019366,power,tower,regular
1279019431,power,tower,regular
1279019435,power,tower,regular
1279019449,power,tower,regular
1279019462,power,tower,regular
1279019464,power,tower,regular
1279019481,power,tower,regular
1279019547,power,tower,regular
1279019556,power,tower,regular
1279019608,power,portal,regular
1279019624,power,tower,regular
1279019635,power,tower,regular
1279019639,power,tower,regular
1279019651,power,tower,regular
1279019670,power,tower,regular
1279019675,power,tower,regular
1279019682,power,tower,regular
1279019727,power,tower,regular
1279019730,power,tower,regular
1279019733,power,tower,regular
1279019742,power,tower,regular
1279019765,power,tower,regular
1279019781,power,portal,regular
1279019825,power,tower,regular
1279019842,power,tower,regular
1279019912,power,tower,regular
1279019926,power,tower,regular
1279020034,power,tower,regular
1279856785,railway,level_crossing,regular
1279856852,railway,level_crossing,regular
1279856961,railway,level_crossing,regular
1279856962,railway,level_crossing,regular
1279856971,railway,level_crossing,regular
1279857006,railway,level_crossing,regular
1282004064,highway,turning_circle,regular
1282004163,access,private,regular
1282004163,barrier,gate,regular
1282004224,highway,turning_circle,regular
1282004238,highway,turning_circle,regular
1282004350,access,private,regular
1282004350,barrier,gate,regular
1282004543,highway,turning_circle,regular
1282004564,highway,turning_circle,regular
1282072651,ford,yes,regular
1282072651,intermittent,yes,regular
1283072036,barrier,gate,regular
1283072036,motor_vehicle,no,regular
1286317533,amenity,restaurant,regular
1286317533,name,Piedras Negras de Noche,regular
1286367746,amenity,restaurant,regular
1286367746,name,Pico de Gallo,regular
1286367753,amenity,pharmacy,regular
1286367753,name,Mario's Pharmacy,regular
1286402623,tourism,artwork,regular
1286465305,man_made,tower,regular
1286465309,shop,funeral_directors,regular
1286465311,name,Spring Garden Flower Shop,regular
1286465311,shop,florist,regular
1286465315,man_made,tower,regular
1286470398,name,Fox Motel,regular
1286470398,tourism,motel,regular
1286473232,amenity,restaurant,regular
1286473232,name,Sam's Burger Joint,regular
1286473233,amenity,restaurant,regular
1286473233,name,Josephine St Cafe,regular
1286475995,amenity,restaurant,regular
1286475995,cuisine,mexican,regular
1286475995,name,Carmelita's Mexican,regular
1286476006,amenity,fast_food,regular
1286476006,name,Pizza Classics,regular
1286541541,name,Villager Lodge San Antonio,regular
1286541541,tourism,motel,regular
1286541542,name,Alamo Lodge,regular
1286541542,tourism,motel,regular
1286546413,amenity,bbq,regular
1286546413,tourism,picnic_site,regular
1286569517,shop,funeral_directors,regular
1286668269,amenity,shelter,regular
1286668297,amenity,shelter,regular
1286670326,amenity,shelter,regular
1286670350,amenity,shelter,regular
1286670366,amenity,shelter,regular
1287066059,power,tower,regular
1287066066,power,tower,regular
1287066069,power,tower,regular
1287066071,power,tower,regular
1287066074,power,tower,regular
1287066075,power,tower,regular
1287066079,power,tower,regular
1287066080,power,tower,regular
1287066082,power,tower,regular
1287066084,power,tower,regular
1287066085,power,tower,regular
1287066086,power,tower,regular
1287066090,power,tower,regular
1287066097,power,tower,regular
1287066098,power,tower,regular
1287066099,power,tower,regular
1287066105,power,tower,regular
1287066108,power,tower,regular
1287066114,power,tower,regular
1287066121,power,tower,regular
1287155872,power,tower,regular
1287155873,power,tower,regular
1287155879,railway,level_crossing,regular
1287155881,power,tower,regular
1287155896,power,tower,regular
1287155905,power,tower,regular
1287155908,power,tower,regular
1287155917,power,tower,regular
1287155930,power,tower,regular
1287155932,power,tower,regular
1287155946,power,tower,regular
1287155952,power,tower,regular
1287155954,power,tower,regular
1287155957,power,tower,regular
1287155962,power,tower,regular
1287155990,power,tower,regular
1287156010,power,tower,regular
1287156018,power,tower,regular
1287156022,man_made,water_tower,regular
1287156024,power,tower,regular
1287156029,power,tower,regular
